type	id	class	label	lat	lon
poly	poly14629	poly		55.86044544723057	-4.765673418416022
poly	poly14629	poly		55.86029347564377	-4.765530426148405
poly	poly14629	poly		55.86015704205735	-4.76537435108755
poly	poly14629	poly		55.86011213198752	-4.765276688438802
poly	poly14629	poly		55.86007643814203	-4.765056106655013
poly	poly14629	poly		55.85993317217211	-4.764831275188329
poly	poly14629	poly		55.85989492391768	-4.764816065910602
poly	poly14629	poly		55.85976430072517	-4.764810904808017
poly	poly14629	poly		55.85970061741668	-4.764986462598552
poly	poly14629	poly		55.85969259298097	-4.76501354184176
poly	poly14629	poly		55.85958519146316	-4.764995599973868
poly	poly14629	poly		55.85950169259914	-4.764910112563728
poly	poly14629	poly		55.85930327885576	-4.764792690607599
poly	poly14629	poly		55.85918442655404	-4.764459248092829
poly	poly14629	poly		55.85898482109314	-4.764437667082001
poly	poly14629	poly		55.85546208535317	-4.761670658670924
poly	poly14629	poly		55.85533156568965	-4.76142759354104
poly	poly14629	poly		55.85522633515769	-4.761045577721882
poly	poly14629	poly		55.85512704621196	-4.760817743720557
poly	poly14629	poly		55.85502775703892	-4.760589912457752
poly	poly14629	poly		55.85501240159437	-4.760561317797841
poly	poly14629	poly		55.85489845072753	-4.760248941027081
poly	poly14629	poly		55.8547157466536	-4.759779918240612
poly	poly14629	poly		55.85445400975089	-4.759349775013445
poly	poly14629	poly		55.85443865423268	-4.759321181670032
poly	poly14629	poly		55.85417218552516	-4.758638961356051
poly	poly14629	poly		55.85382772252429	-4.757911704920508
poly	poly14629	poly		55.85367468454984	-4.75758382306668
poly	poly14629	poly		55.85347892613155	-4.757534146307753
poly	poly14629	poly		55.85346322388098	-4.757533529153076
poly	poly14629	poly		55.85321337364622	-4.757411757987335
poly	poly14629	poly		55.85310518999991	-4.757267567408199
poly	poly14629	poly		55.85292599963165	-4.757148575431927
poly	poly14629	poly		55.85291324140918	-4.756910179333085
poly	poly14629	poly		55.85272042623701	-4.756622730096281
poly	poly14629	poly		55.85280153433251	-4.756416009935722
poly	poly14629	poly		55.85281042404439	-4.75633239620887
poly	poly14629	poly		55.85270189310387	-4.756216184999454
poly	poly14629	poly		55.85255445250302	-4.756070459279144
poly	poly14629	poly		55.85240528094536	-4.756064602656007
poly	poly14629	poly		55.85230546604555	-4.755878767836574
poly	poly14629	poly		55.85229796104922	-4.755850486335813
poly	poly14629	poly		55.85228277784184	-4.755807909540303
poly	poly14629	poly		55.85220599690301	-4.755664960854306
poly	poly14629	poly		55.8521906406004	-4.755636371093667
poly	poly14629	poly		55.85202593963351	-4.755615913467034
poly	poly14629	poly		55.85181395861284	-4.755607593804995
poly	poly14629	poly		55.85184183731565	-4.75525885385027
poly	poly14629	poly		55.85184477782484	-4.755021082457546
poly	poly14629	poly		55.85180742435363	-4.754865690444508
poly	poly14629	poly		55.85174824642336	-4.754569509732812
poly	poly14629	poly		55.85159139625311	-4.754549364443136
poly	poly14629	poly		55.85173479176718	-4.754387069327489
poly	poly14629	poly		55.85173108925846	-4.754051085610361
poly	poly14629	poly		55.85156517784582	-4.754128539551852
poly	poly14629	poly		55.85150530668672	-4.753888307786212
poly	poly14629	poly		55.85145518671962	-4.753494534155779
poly	poly14629	poly		55.8513253445615	-4.753195589400189
poly	poly14629	poly		55.85141175901786	-4.753009027709393
poly	poly14629	poly		55.85141193896428	-4.752994441187722
poly	poly14629	poly		55.85140456082727	-4.752928480262081
poly	poly14629	poly		55.85140082692622	-4.752899146712821
poly	poly14629	poly		55.85136969530444	-4.752766583112734
poly	poly14629	poly		55.85130842132226	-4.752421232623858
poly	poly14629	poly		55.85121934575058	-4.7523374767774
poly	poly14629	poly		55.85109594412349	-4.752048069338656
poly	poly14629	poly		55.85091824341491	-4.751844097230892
poly	poly14629	poly		55.8505801643613	-4.751692219068715
poly	poly14629	poly		55.85023853237425	-4.751496427403074
poly	poly14629	poly		55.85002210025717	-4.751444174614369
poly	poly14629	poly		55.84981691387474	-4.751144288249078
poly	poly14629	poly		55.84985834391706	-4.750773798825168
poly	poly14629	poly		55.8497430274217	-4.750590927001355
poly	poly14629	poly		55.84936274750555	-4.748769398632136
poly	poly14629	poly		55.84966412499118	-4.747164705531727
poly	poly14629	poly		55.85003044726219	-4.746688166399892
poly	poly14629	poly		55.84982065388666	-4.745339857612373
poly	poly14629	poly		55.85004325845377	-4.744644642178661
poly	poly14629	poly		55.8500966725299	-4.74394815332534
poly	poly14629	poly		55.84966528384282	-4.743204881344787
poly	poly14629	poly		55.85023062976381	-4.74168256896904
poly	poly14629	poly		55.85043308222857	-4.739416525958505
poly	poly14629	poly		55.8503638904709	-4.738325287234333
poly	poly14629	poly		55.85120500012574	-4.736143049125626
poly	poly14629	poly		55.85121828221208	-4.734456886867427
poly	poly14629	poly		55.85205499013789	-4.7314442083015
poly	poly14629	poly		55.85242933154562	-4.730596936729619
poly	poly14629	poly		55.85276765740842	-4.729646889782167
poly	poly14629	poly		55.85312605861826	-4.729524910796185
poly	poly14629	poly		55.85322022563567	-4.728863578821042
poly	poly14629	poly		55.85293355938634	-4.728137229142108
poly	poly14629	poly		55.85258781469654	-4.727184153161002
poly	poly14629	poly		55.85266130526686	-4.725506817095431
poly	poly14629	poly		55.85266136578582	-4.725424121363818
poly	poly14629	poly		55.8523766030406	-4.723142573783035
poly	poly14629	poly		55.85188455353379	-4.721245058128423
poly	poly14629	poly		55.85186162552013	-4.721161585685834
poly	poly14629	poly		55.85151682090724	-4.719228068563015
poly	poly14629	poly		55.85111148614024	-4.718188513039332
poly	poly14629	poly		55.85079830795332	-4.717379121673332
poly	poly14629	poly		55.85055615678897	-4.716398966949138
poly	poly14629	poly		55.84906836358245	-4.715685450078141
poly	poly14629	poly		55.84865293405222	-4.713738485509894
poly	poly14629	poly		55.84809450497742	-4.712832699635788
poly	poly14629	poly		55.84774676848742	-4.712090944827753
poly	poly14629	poly		55.8475065279668	-4.710814763209711
poly	poly14629	poly		55.84701981727549	-4.70948529985042
poly	poly14629	poly		55.84709320781085	-4.707894291921857
poly	poly14629	poly		55.84646175754569	-4.705912130842015
poly	poly14629	poly		55.84666928140408	-4.704385498331538
poly	poly14629	poly		55.84669668964767	-4.703924518561212
poly	poly14629	poly		55.84650663887045	-4.703632963257912
poly	poly14629	poly		55.84623501940192	-4.703656699590882
poly	poly14629	poly		55.84560787890118	-4.70329127242967
poly	poly14629	poly		55.8453355415996	-4.703314931717539
poly	poly14629	poly		55.84502284382986	-4.704334171508746
poly	poly14629	poly		55.84483208554349	-4.704236634674887
poly	poly14629	poly		55.84447761133546	-4.703798629692733
poly	poly14629	poly		55.84424656841907	-4.703385324416929
poly	poly14629	poly		55.84424613805231	-4.702778521087884
poly	poly14629	poly		55.84409606746206	-4.702390251391201
poly	poly14629	poly		55.84374222697719	-4.702098084065797
poly	poly14629	poly		55.84326527434121	-4.702484531415449
poly	poly14629	poly		55.84289653219431	-4.703163645315503
poly	poly14629	poly		55.84259626918183	-4.703089989169092
poly	poly14629	poly		55.842282320067	-4.702773097412666
poly	poly14629	poly		55.84248757120636	-4.702287444498942
poly	poly14629	poly		55.8424607983569	-4.701777359448504
poly	poly14629	poly		55.84202500173588	-4.700756145825928
poly	poly14629	poly		55.84183328454464	-4.700875950837609
poly	poly14629	poly		55.84149071361539	-4.700970518424001
poly	poly14629	poly		55.84127148052124	-4.700847344069985
poly	poly14629	poly		55.84097070578218	-4.701202088389684
poly	poly14629	poly		55.84083610628647	-4.700989801566494
poly	poly14629	poly		55.84083621378934	-4.700936659081782
poly	poly14629	poly		55.8408464161839	-4.700047459217122
poly	poly14629	poly		55.84068476862303	-4.699557407241962
poly	poly14629	poly		55.8408599023928	-4.698899238758928
poly	poly14629	poly		55.84128407983268	-4.698796608926006
poly	poly14629	poly		55.84138767888027	-4.698902333327439
poly	poly14629	poly		55.84162568902492	-4.698733716840766
poly	poly14629	poly		55.84176658926059	-4.698643096676993
poly	poly14629	poly		55.84183358828211	-4.698289381369439
poly	poly14629	poly		55.84172325470006	-4.697921701896631
poly	poly14629	poly		55.84172332049305	-4.697882448932812
poly	poly14629	poly		55.84175378535296	-4.697215372055256
poly	poly14629	poly		55.84146601469926	-4.696844966744492
poly	poly14629	poly		55.84123160917064	-4.696179251185594
poly	poly14629	poly		55.84116671428082	-4.695658790027732
poly	poly14629	poly		55.84096932081756	-4.695190547392477
poly	poly14629	poly		55.84089688050125	-4.694617165697523
poly	poly14629	poly		55.84103784538175	-4.694164374778344
poly	poly14629	poly		55.84099835516615	-4.693224891094246
poly	poly14629	poly		55.84104682992368	-4.693073801281795
poly	poly14629	poly		55.84084190559167	-4.692318481520679
poly	poly14629	poly		55.84081839775155	-4.691520147895761
poly	poly14629	poly		55.84096368927023	-4.691046561776931
poly	poly14629	poly		55.84092796707813	-4.68990771197201
poly	poly14629	poly		55.84071111347002	-4.689088473343375
poly	poly14629	poly		55.84077300682569	-4.687193930104475
poly	poly14629	poly		55.84049766953919	-4.68519386912641
poly	poly14629	poly		55.83981201503956	-4.683411237261367
poly	poly14629	poly		55.83963141286266	-4.683282271933051
poly	poly14629	poly		55.83936653056236	-4.682680800121744
poly	poly14629	poly		55.83873625456272	-4.681988169824268
poly	poly14629	poly		55.83850307449941	-4.68086342087614
poly	poly14629	poly		55.83802620432487	-4.678740567914273
poly	poly14629	poly		55.83833975352924	-4.678111740866381
poly	poly14629	poly		55.83990380106834	-4.656583351535834
poly	poly14629	poly		55.84027769571153	-4.654760172917167
poly	poly14629	poly		55.84011465329235	-4.652615086095428
poly	poly14629	poly		55.83975456079003	-4.650740963050383
poly	poly14629	poly		55.83994695852888	-4.649220388965269
poly	poly14629	poly		55.83955034539001	-4.64778914302973
poly	poly14629	poly		55.83957818416665	-4.647358927350639
poly	poly14629	poly		55.83921915055229	-4.646091161550549
poly	poly14629	poly		55.83921970895243	-4.645994259773657
poly	poly14629	poly		55.83913361409874	-4.64278578622911
poly	poly14629	poly		55.83960837071131	-4.64042063496573
poly	poly14629	poly		55.84074475376684	-4.639134596265229
poly	poly14629	poly		55.84117382430927	-4.635606820771441
poly	poly14629	poly		55.84099962357172	-4.633454117836581
poly	poly14629	poly		55.84142821335512	-4.632247681360031
poly	poly14629	poly		55.8419889605151	-4.632197426879634
poly	poly14629	poly		55.84268285283065	-4.631638799063938
poly	poly14629	poly		55.84362025288145	-4.631399113964401
poly	poly14644	poly		55.90599193995966	-4.613124800382673
poly	poly14644	poly		55.90553282814206	-4.615258931104536
poly	poly14644	poly		55.90508621455823	-4.615183045752254
poly	poly14644	poly		55.90317314383697	-4.613895495689786
poly	poly14644	poly		55.90163866024015	-4.611910276078786
poly	poly14644	poly		55.89934926709739	-4.61173954331287
poly	poly14644	poly		55.8984349324907	-4.611918261322172
poly	poly14644	poly		55.89754499622297	-4.6132644716316
poly	poly14644	poly		55.89670018421767	-4.613714701366444
poly	poly14644	poly		55.89662710828599	-4.613623363875583
poly	poly14644	poly		55.89599993868101	-4.613492535523421
poly	poly14644	poly		55.89519157749566	-4.613304225862986
poly	poly14644	poly		55.89392336366563	-4.613084065168661
poly	poly14644	poly		55.89386790724967	-4.613407274249121
poly	poly14644	poly		55.89237559775044	-4.61446800713092
poly	poly14644	poly		55.89164089403094	-4.617121908779323
poly	poly14644	poly		55.89062200511657	-4.618333193526068
poly	poly14644	poly		55.88995111016985	-4.618651759996211
poly	poly14644	poly		55.88947070494927	-4.618570880394724
poly	poly14644	poly		55.88907632309536	-4.619076454365193
poly	poly14644	poly		55.88865600976636	-4.620063162956216
poly	poly14644	poly		55.88843201368011	-4.619723473163272
poly	poly14644	poly		55.88833236313501	-4.618562133917033
poly	poly14644	poly		55.88847001856918	-4.617928175822912
poly	poly14644	poly		55.88869936695576	-4.616789444315473
poly	poly14644	poly		55.88877079569839	-4.615662867811978
poly	poly14644	poly		55.88839423595859	-4.613903935322369
poly	poly14644	poly		55.88817682574325	-4.613587744265692
poly	poly14644	poly		55.88779406829524	-4.612298194307565
poly	poly14644	poly		55.88687168983211	-4.610951526186389
poly	poly14644	poly		55.88632518751989	-4.610542432670646
poly	poly14644	poly		55.88612146910684	-4.610836316000637
poly	poly14644	poly		55.88583846613467	-4.610766720054142
poly	poly14644	poly		55.88512695975998	-4.609806695455364
poly	poly14644	poly		55.88476696214494	-4.60755763643941
poly	poly14644	poly		55.88491846672631	-4.60640622532071
poly	poly14644	poly		55.88432967079282	-4.604304869934883
poly	poly14644	poly		55.88403001895852	-4.603908175271765
poly	poly14644	poly		55.88171872866091	-4.604710230348918
poly	poly14644	poly		55.88050151742864	-4.602056583088208
poly	poly14644	poly		55.87967130631119	-4.599104241410107
poly	poly14644	poly		55.87863654879949	-4.599439855838695
poly	poly14644	poly		55.87669091646285	-4.601875529949656
poly	poly14644	poly		55.87545332124033	-4.605260023457928
poly	poly14644	poly		55.87377125787322	-4.602548695076607
poly	poly14644	poly		55.87189046080073	-4.600215891477475
poly	poly14644	poly		55.87137747177551	-4.604524887707075
poly	poly14644	poly		55.87029151807476	-4.608626001939987
poly	poly14644	poly		55.86910752855493	-4.610326122913829
poly	poly14644	poly		55.86871209914612	-4.610039119958178
poly	poly14644	poly		55.86868812081605	-4.610007174351968
poly	poly14644	poly		55.86825066506331	-4.609592247389539
poly	poly14644	poly		55.86823269318791	-4.609581627790259
poly	poly14644	poly		55.86781902328795	-4.608985240616833
poly	poly14644	poly		55.86764461444909	-4.608132080941076
poly	poly14644	poly		55.86736871734485	-4.607610016450589
poly	poly14644	poly		55.86712898726714	-4.60735461883808
poly	poly14644	poly		55.86657144327649	-4.606577301032208
poly	poly14644	poly		55.86595918957597	-4.604925203445452
poly	poly14644	poly		55.8650861080071	-4.603040929857962
poly	poly14644	poly		55.86481295671376	-4.601850117335783
poly	poly14644	poly		55.86423352047259	-4.600377524979687
poly	poly14644	poly		55.86402461498443	-4.599226973620581
poly	poly14644	poly		55.86391452206043	-4.598682015878039
poly	poly14644	poly		55.86369515099589	-4.598420152566175
poly	poly14644	poly		55.86266046696458	-4.597402835979864
poly	poly14644	poly		55.86247873871697	-4.597374842972942
poly	poly14644	poly		55.86235610405988	-4.597656158423056
poly	poly14644	poly		55.86235078834758	-4.597684744019936
poly	poly14644	poly		55.862070766834	-4.598233193465115
poly	poly14644	poly		55.86206810894914	-4.598247486109602
poly	poly14644	poly		55.86193204666472	-4.598462177539746
poly	poly14644	poly		55.86155011371071	-4.598634785657564
poly	poly14644	poly		55.86110684514026	-4.598931376974152
poly	poly14644	poly		55.8608397571354	-4.5990512448465
poly	poly14644	poly		55.86062330642509	-4.599037637802487
poly	poly14644	poly		55.86054555892684	-4.598776011921219
poly	poly14644	poly		55.86057197889853	-4.598471208742252
poly	poly14644	poly		55.86068660877544	-4.598199456622995
poly	poly14644	poly		55.86089984823731	-4.597670282545097
poly	poly14644	poly		55.86100629338583	-4.597231906192729
poly	poly14644	poly		55.86096042904969	-4.595890589478371
poly	poly14644	poly		55.8607494646312	-4.594048052656404
poly	poly14644	poly		55.86067118914659	-4.59284240319235
poly	poly14644	poly		55.86053852992595	-4.59225459881173
poly	poly14644	poly		55.86030626826489	-4.591127923188942
poly	poly14644	poly		55.86009076372896	-4.590246307073331
poly	poly14644	poly		55.85997418399259	-4.589266336963961
poly	poly14644	poly		55.85985195864437	-4.588158951152291
poly	poly14644	poly		55.85950416816892	-4.587071957057427
poly	poly14644	poly		55.85893505896664	-4.585476652992297
poly	poly14644	poly		55.85863267490741	-4.584428196246425
poly	poly14644	poly		55.8585109885159	-4.583834387854727
poly	poly14644	poly		55.8585109619774	-4.583810426974337
poly	poly14644	poly		55.85852388327694	-4.583335954149637
poly	poly14644	poly		55.85846141009139	-4.58278507442579
poly	poly14644	poly		55.85826957339641	-4.581999842807233
poly	poly14644	poly		55.85817449553896	-4.581161559190001
poly	poly14644	poly		55.85822260392467	-4.58089302715857
poly	poly14644	poly		55.85832462198428	-4.580729727660876
poly	poly14644	poly		55.85851009708232	-4.580638009435941
poly	poly14644	poly		55.85868478685867	-4.580522368026902
poly	poly14644	poly		55.85878666312348	-4.580234467970538
poly	poly14644	poly		55.85881284941065	-4.579611383170522
poly	poly14644	poly		55.85887209684296	-4.579141969281652
poly	poly14644	poly		55.85887140078723	-4.57854005236978
poly	poly14644	poly		55.85869708638343	-4.57803622588142
poly	poly14644	poly		55.8585488623368	-4.577836130976185
poly	poly14644	poly		55.85824005878925	-4.57787738590306
poly	poly14644	poly		55.85796948974085	-4.577597491429372
poly	poly14644	poly		55.85753778986585	-4.577083174501295
poly	poly14644	poly		55.85732495677006	-4.576654046466109
poly	poly14644	poly		55.85720543359972	-4.576236043337988
poly	poly14644	poly		55.85694425403209	-4.57573259082355
poly	poly14644	poly		55.85666069428035	-4.575349603035976
poly	poly14644	poly		55.85657335918953	-4.574948690506032
poly	poly14644	poly		55.85658246930507	-4.574490098426791
poly	poly14644	poly		55.8566817324322	-4.574094218966608
poly	poly14644	poly		55.85678115079357	-4.573830173026235
poly	poly14644	poly		55.85703172617147	-4.573525430471025
poly	poly14644	poly		55.85725656354805	-4.573220781737105
poly	poly14644	poly		55.85749385013401	-4.572566424917016
poly	poly14644	poly		55.85758028643265	-4.572210705523675
poly	poly14644	poly		55.85751511545125	-4.571523101985048
poly	poly14644	poly		55.85730498143566	-4.570681290155044
poly	poly14644	poly		55.85711792711055	-4.570303693495634
poly	poly14644	poly		55.85679426034991	-4.569864423569551
poly	poly14644	poly		55.85657405544298	-4.569060377512556
poly	poly14644	poly		55.85651360156614	-4.568516126552357
poly	poly14644	poly		55.85669761280094	-4.566893792872241
poly	poly14644	poly		55.85674833585221	-4.564952432108065
poly	poly14644	poly		55.85684027991967	-4.564111692402061
poly	poly14644	poly		55.85715130208543	-4.563163541930205
poly	poly14644	poly		55.8573896204553	-4.562511584701571
poly	poly14644	poly		55.85738816205539	-4.561375321296316
poly	poly14644	poly		55.85741303418634	-4.560061414673694
poly	poly14644	poly		55.85718313344518	-4.558570367906519
poly	poly14644	poly		55.85711888924124	-4.55811110576821
poly	poly14644	poly		55.85714856991814	-4.557758876801406
poly	poly14644	poly		55.8572452542008	-4.55741830345738
poly	poly14644	poly		55.85741217272825	-4.556999852212785
poly	poly14644	poly		55.85746196250721	-4.556659474777359
poly	poly14644	poly		55.85740740950386	-4.555937596425114
poly	poly14644	poly		55.85737277330427	-4.555084347659432
poly	poly14644	poly		55.85733208340731	-4.554714518714313
poly	poly14644	poly		55.857220917977	-4.554243540428192
poly	poly14644	poly		55.85702260164739	-4.553725197669786
poly	poly14644	poly		55.85689811603535	-4.553313961207383
poly	poly14644	poly		55.85691098757971	-4.552926005939963
poly	poly14644	poly		55.85699093557849	-4.552603405128468
poly	poly14644	poly		55.85718481183204	-4.552316116058675
poly	poly14644	poly		55.85741227152844	-4.552094323585807
poly	poly14644	poly		55.85761309050765	-4.551986032376966
poly	poly14644	poly		55.85787674602791	-4.551659391582684
poly	poly14644	poly		55.85809828336366	-4.551244266180241
poly	poly14644	poly		55.85815954887984	-4.550719403138612
poly	poly14644	poly		55.85804485723196	-4.549946829785241
poly	poly14644	poly		55.85767627053463	-4.548595603309082
poly	poly14644	poly		55.85733899334245	-4.547483553952302
poly	poly14644	poly		55.85723504921193	-4.547023879010031
poly	poly14644	poly		55.85723942798256	-4.546462490585524
poly	poly14644	poly		55.85731115689061	-4.546048044332488
poly	poly14644	poly		55.85752762210862	-4.545715769365537
poly	poly14644	poly		55.8576923570207	-4.545328509685703
poly	poly14644	poly		55.85788779237873	-4.544738648035499
poly	poly14644	poly		55.85809371140839	-4.544259168814672
poly	poly14644	poly		55.85842385040801	-4.543963178120327
poly	poly14644	poly		55.85884690408232	-4.543629948918435
poly	poly14644	poly		55.85909957816411	-4.543343505789509
poly	poly14644	poly		55.85931068005637	-4.542882391708011
poly	poly14644	poly		55.85962991157756	-4.542190700626429
poly	poly14644	poly		55.85975296445979	-4.541564323985344
poly	poly14644	poly		55.85962239555303	-4.540570990820372
poly	poly14644	poly		55.8594814343659	-4.539540898102078
poly	poly14644	poly		55.85946519593402	-4.539034803003249
poly	poly14644	poly		55.85952678254157	-4.538767624602266
poly	poly14644	poly		55.85970789606284	-4.538611300415461
poly	poly14644	poly		55.86018542113315	-4.538478084721794
poly	poly14644	poly		55.86078373730214	-4.538381717691239
poly	poly14644	poly		55.86100438350763	-4.538492931231445
poly	poly14644	poly		55.86116225408942	-4.538754114239387
poly	poly14644	poly		55.86128887296218	-4.539183830147923
poly	poly14644	poly		55.86144706973603	-4.539669531874492
poly	poly14644	poly		55.86157337284819	-4.539884101184041
poly	poly14644	poly		55.8618097804272	-4.540004610361748
poly	poly14644	poly		55.86205635964265	-4.539900557050951
poly	poly14644	poly		55.86241253532618	-4.539356311969149
poly	poly14644	poly		55.86297302375943	-4.538530459338368
poly	poly14644	poly		55.86337115645186	-4.537967297722247
poly	poly14644	poly		55.86360578529265	-4.536890379105775
poly	poly14644	poly		55.86378858121049	-4.536262738013106
poly	poly14644	poly		55.86422803504005	-4.535259680774677
poly	poly14644	poly		55.86447380140438	-4.534622375931429
poly	poly14644	poly		55.86448898429288	-4.534248106696984
poly	poly14644	poly		55.86411898055272	-4.53257537364815
poly	poly14644	poly		55.86350015911769	-4.529556846527663
poly	poly14644	poly		55.86335185582216	-4.528706314917771
poly	poly14644	poly		55.86305110905617	-4.527725581076803
poly	poly14644	poly		55.86270927352516	-4.526054261485499
poly	poly14644	poly		55.86280953987287	-4.524505274423713
poly	poly14644	poly		55.86298938050013	-4.523335972986146
poly	poly14644	poly		55.86324894153143	-4.522630802030009
poly	poly14644	poly		55.86375355632839	-4.522036985688231
poly	poly14644	poly		55.86433738284414	-4.521583524275261
poly	poly14644	poly		55.86488163914539	-4.521088026104377
poly	poly14644	poly		55.86548045546227	-4.520141762311355
poly	poly14644	poly		55.86562937400189	-4.519423047484732
poly	poly14644	poly		55.86554948720956	-4.518874446050811
poly	poly14644	poly		55.86537515311538	-4.51853749811297
poly	poly14644	poly		55.86505856343603	-4.518159063518969
poly	poly14644	poly		55.86486015990167	-4.5175970174145
poly	poly14644	poly		55.86479569200387	-4.516823121505954
poly	poly14644	poly		55.86485844418258	-4.51655532992978
poly	poly14644	poly		55.86521255618859	-4.515737000178389
poly	poly14644	poly		55.86566088831604	-4.514580305102877
poly	poly14644	poly		55.8659367947122	-4.514240987456426
poly	poly14644	poly		55.86624467348651	-4.514126733921603
poly	poly14644	poly		55.86657716689504	-4.514561372349032
poly	poly14644	poly		55.86679224795191	-4.515644209798878
poly	poly14644	poly		55.86699066021382	-4.516206271979915
poly	poly14644	poly		55.86752025341791	-4.516414656729602
poly	poly14644	poly		55.86819205588656	-4.516636380341213
poly	poly14644	poly		55.86878458933784	-4.516689587370385
poly	poly14644	poly		55.86907627876569	-4.516336095698081
poly	poly14644	poly		55.8688846878612	-4.51512635659385
poly	poly14644	poly		55.86898955414289	-4.51420733186774
poly	poly14644	poly		55.86906418215096	-4.513546900289954
poly	poly14644	poly		55.86915405460947	-4.511956355352277
poly	poly14644	poly		55.86912762730448	-4.511266476576681
poly	poly14644	poly		55.86913542662226	-4.510906427647909
poly	poly14644	poly		55.86912541412929	-4.509976469152759
poly	poly14644	poly		55.8680670351968	-4.511167142523778
poly	poly14644	poly		55.86764682863823	-4.506624608547337
poly	poly14644	poly		55.86736929124556	-4.506731122949046
poly	poly14644	poly		55.8671746335184	-4.506102244795914
poly	poly14644	poly		55.86681244440874	-4.505924256573033
poly	poly14644	poly		55.86662737728462	-4.505970271855447
poly	poly14644	poly		55.86661287756614	-4.504741108672371
poly	poly14644	poly		55.86434665499959	-4.502153472649217
poly	poly14644	poly		55.86149488982093	-4.49857282885577
poly	poly14644	poly		55.86339027638491	-4.482905317862072
poly	poly14644	poly		55.86592343173141	-4.482222339028544
poly	poly14644	poly		55.86898433345137	-4.4833161250375
poly	poly14644	poly		55.87182254511415	-4.485479584901078
poly	poly14644	poly		55.87218303347136	-4.484654040341915
poly	poly14644	poly		55.87238253601564	-4.48451931080165
poly	poly14644	poly		55.87345700736351	-4.48491336248933
poly	poly14644	poly		55.87424331089867	-4.484775074880486
poly	poly14644	poly		55.87442935162477	-4.484128565045948
poly	poly14644	poly		55.8746392044934	-4.482881026818406
poly	poly14644	poly		55.87494854102667	-4.481432567307983
poly	poly14644	poly		55.87489691780635	-4.480564945036715
poly	poly14644	poly		55.8746078540433	-4.47958752560827
poly	poly14644	poly		55.87438007737414	-4.47803111813272
poly	poly14644	poly		55.87425374174618	-4.477275252413015
poly	poly14644	poly		55.87446322940757	-4.475871882387148
poly	poly14644	poly		55.87421141309675	-4.474805245264132
poly	poly14644	poly		55.87410852542136	-4.473292567891271
poly	poly14644	poly		55.8745964681855	-4.473801315493686
poly	poly14644	poly		55.87468496943907	-4.474357131388635
poly	poly14644	poly		55.87477271915312	-4.474534614018268
poly	poly14644	poly		55.87504906927428	-4.475378559392054
poly	poly14644	poly		55.87542542927207	-4.476288649522231
poly	poly14644	poly		55.8760019444217	-4.477397799892749
poly	poly14644	poly		55.87587835478937	-4.478043991860474
poly	poly14644	poly		55.87595505076182	-4.478955995001701
poly	poly14644	poly		55.87598015176388	-4.479022605307971
poly	poly14644	poly		55.87600879996821	-4.479419795830894
poly	poly14644	poly		55.87596245649872	-4.479889425328704
poly	poly14644	poly		55.87590943056995	-4.480395197474888
poly	poly14644	poly		55.87599859750578	-4.481116709263063
poly	poly14644	poly		55.87622276163759	-4.481825361402972
poly	poly14644	poly		55.87610873593884	-4.482211163511822
poly	poly14644	poly		55.87580679054354	-4.483175760775627
poly	poly14644	poly		55.87564654437901	-4.484103379520413
poly	poly14644	poly		55.87553940306565	-4.484561333285063
poly	poly14644	poly		55.87568267392986	-4.485342699239022
poly	poly14644	poly		55.87585871001078	-4.485606395379945
poly	poly14644	poly		55.87654825310576	-4.486083631333021
poly	poly14644	poly		55.87665968122929	-4.486711425526762
poly	poly14644	poly		55.87680869508793	-4.487404670915415
poly	poly14644	poly		55.87685875702074	-4.487843196987351
poly	poly14644	poly		55.87673385583141	-4.488067346532237
poly	poly14644	poly		55.87653240048687	-4.488044615544224
poly	poly14644	poly		55.87631763832128	-4.488085792850299
poly	poly14644	poly		55.87613467244805	-4.488374113258258
poly	poly14644	poly		55.87597844076385	-4.488598443660202
poly	poly14644	poly		55.87596104730114	-4.488869815700651
poly	poly14644	poly		55.87606900466172	-4.489156398718418
poly	poly14644	poly		55.87607354035251	-4.489188285719448
poly	poly14644	poly		55.87617706627962	-4.489498832913528
poly	poly14644	poly		55.87610148593862	-4.489770552285071
poly	poly14644	poly		55.87601243292452	-4.490018415263113
poly	poly14644	poly		55.87593201809278	-4.490098677044894
poly	poly14644	poly		55.8759192197233	-4.490293110541577
poly	poly14644	poly		55.87611706977219	-4.490595526334395
poly	poly14644	poly		55.87612667812246	-4.491226420098426
poly	poly14644	poly		55.8761274076952	-4.491617002075277
poly	poly14644	poly		55.87638895330122	-4.491780719110935
poly	poly14644	poly		55.87667491047894	-4.491478591526544
poly	poly14644	poly		55.87682620378763	-4.4912673853695
poly	poly14644	poly		55.87712067090892	-4.491010265663204
poly	poly14644	poly		55.87725550234502	-4.49100947272441
poly	poly14644	poly		55.87727378401844	-4.491775535301963
poly	poly14644	poly		55.87759428649895	-4.491923884772141
poly	poly14644	poly		55.87785641214793	-4.49240308358661
poly	poly14644	poly		55.87815997460055	-4.492506466930186
poly	poly14644	poly		55.87854822127181	-4.492834702458004
poly	poly14644	poly		55.87877363833358	-4.492755900060137
poly	poly14644	poly		55.8790326737431	-4.492746561156727
poly	poly14644	poly		55.8791300219135	-4.493153023649709
poly	poly14644	poly		55.87934179903208	-4.493707542268073
poly	poly14644	poly		55.87955367264051	-4.494316854708216
